Time_s,PositionError_um,MotorCurrent_A,Acceleration_g
0.0435,1.68047257338018,1.44476205675123,0.0567396995258991
0.044,1.79501416150153,1.41524653460931,0.0777520521724172
0.0445,1.20484193218252,1.37542715211195,0.0410220616481809
0.045,0.754492087994397,1.43515300952106,0.018963117710714
0.0455,0.466788242407033,1.34646011240428,0.0468453570920318
0.046,-0.0414332378298337,1.29950446017257,-0.00684672134023558
0.0465,-0.20678505016744,1.25048814302273,-0.0646762763723927
0.047,-1.53101823533833,1.25505813146609,-0.0558737325421228
0.0475,-1.63684387813202,1.29373044722413,-0.0602311011475425
0.048,-1.78714349026345,1.25888393415698,-0.031507206841141
0.0485,-2.08453076501206,1.21325752344284,-0.0434044687167317
0.049,-1.32097453515916,1.25216240773728,-0.0242070395451212
0.0495,-1.09991281439325,1.30580947013693,-0.0250270909352289
0.05,0.210093882438474,1.35254606631357,-0.0387815222561799
0.0505,0.429007188244792,1.3276679415337,-0.00270070396219871
0.051,1.23540863854547,1.32858158142945,0.0381408118015922
0.0515,1.46346234665835,1.37557279092866,0.023934992161259
0.052,1.83992868512744,1.33655294329757,0.0633648655189721
0.0525,1.53065113625994,1.38923969460154,0.0489711131279433
0.053,1.48392488343143,1.31603902340123,0.0879737540528247
0.0535,1.03591096590771,1.29857337421029,0.0622213035147297
0.054,0.649347970158609,1.22488269299713,-0.0054087446962239
0.0545,-0.487714836700228,1.22199347084714,-0.0449119663102931
0.055,-1.57243029072049,1.22697806915297,-0.0407661156081291
0.0555,-1.7004504109214,1.23043540887856,-0.0488331139930448
0.056,-1.3951507870077,1.21245587317963,-0.0452420229837255
0.0565,-2.00153480276261,1.12650450318841,-0.0443952152805211
0.057,-1.24953242159039,1.17088622507501,-0.0259739670623032
0.0575,-1.00592130925337,1.19748286574076,-0.0141061249315321
0.058,-0.0794721261295016,1.22003512726765,-0.021372772587729
0.0585,-0.269197368235145,1.2524870848659,0.0226999104091162
0.059,0.800008894269039,1.27545016649913,-0.0051014010105093
0.0595,1.05637844095417,1.27306617329956,0.0210130366124336
0.06,2.40332864652278,1.29145704616053,0.0575039108793451
0.0605,1.96511296450515,1.27711679004325,0.0752464888160063
0.061,1.93902775412633,1.26539766560883,0.058039992318209
0.0615,0.941400362810111,1.29178582856882,0.03604476567873
0.062,0.531246243694937,1.19771685152664,0.0110777239178231
0.0625,-0.0681173523125374,1.18917643488423,-0.0196743387303128
0.063,-0.373567084159156,1.1305555342615,-0.0424366703961883
0.0635,-1.27456954409243,1.15553198231443,-0.0747160210557379
0.064,-1.41722627465067,1.08139002470027,-0.0648918174262579
0.0645,-2.26930170721649,1.05113851655865,-0.052862566195271
0.065,-1.76185813204456,1.06264470810825,-0.0530625410804792
0.0655,-1.56138692299636,1.12768713684834,-0.0171703968710662
0.066,-1.24161914178946,1.19401604152903,-0.0211795449976912
0.0665,-0.0934159571313509,1.13671978246221,-0.0269047950594911
0.067,0.507762735889788,1.20428212561279,0.0187047990254287
0.0675,1.04168080547387,1.25065176516178,0.0385131141162082
0.068,1.15062681215451,1.25489255111718,0.0485851132034989
0.0685,2.00810363518494,1.2735328344587,0.0884827473225419
0.069,1.81347335433276,1.20281496619792,0.0756435126517386
0.0695,1.40850087060618,1.23671290814064,0.0576548512272112
0.07,1.03812953156908,1.17342819545887,0.0225206403270013
0.0705,0.371232537451431,1.10489592845297,0.0208285763571442
0.071,-0.657615840051598,1.10470037792559,-0.00433814145055045
0.0715,-0.917138039815562,1.09341457484801,-0.0269543591408202
0.072,-1.5602516842816,1.11068195189535,-0.0482946053475694
0.0725,-1.91381030568669,1.06413059139671,-0.022678787117647
0.073,-2.04023067663403,1.03707475444062,-0.0414592631269707
0.0735,-1.72071427672943,1.06260323749888,-0.0369797180472212
0.074,-1.70133987449522,1.03144842138006,-0.0415643916875419
0.0745,-0.404512229056513,1.02912201588768,-0.0427773404195068
0.075,0.130015025363848,1.07357918466687,-0.0158181653817116
0.0755,0.640336711985629,1.08445857205222,0.0118326978063004
0.076,1.19114798645715,1.1712509817994,0.0258297679948402
0.0765,1.38611828671675,1.15185569406432,0.0707220711847977
0.077,2.00335171618946,1.12425880310465,0.119499721277836
0.0775,1.63278614842096,1.14664675349013,0.078650661255712
0.078,1.17094043430232,1.10979560926751,0.0682287342706516
0.0785,1.18150224820738,1.09945581563496,0.0190972948227352
0.079,0.16325467007393,1.12000270690117,-0.0182507699692284
0.0795,-0.582615114435487,1.08908386611855,-0.0321627117284187
0.08,-1.10223837414562,0.991963344336766,-0.056590952317046
0.0805,-1.68954933846429,0.97969053875316,-0.0481716193206848
0.081,-1.99872687868577,0.989858169389368,-0.0264120304468291
0.0815,-1.08689413507065,0.977899426076353,-0.0362313269584401
0.082,-1.06291785984144,0.967613565376455,-0.0533034110838601
0.0825,-0.951016378646985,1.03166826984431,-0.00783135697832177
0.083,-0.749104459739888,0.983174495614292,-0.00852969039603616
0.0835,0.00273506878022856,1.129793962809,-0.00703708665870458
0.084,0.79789980224959,1.06898920810111,0.0268232927018614
0.0845,1.54436020193245,1.11278915587643,0.0704243719505788
0.085,1.32872166054165,1.09202980696946,0.0690862251516699
0.0855,1.16101901331791,1.08447882535607,0.0903237796345416
0.086,1.21812129838503,1.13989109186441,0.0578911625372257
0.0865,1.27881714382868,1.08774091879291,0.0343725847409609
0.087,0.740589788192002,1.06663904954776,-0.0158082375551145
0.0875,0.112919854732058,1.03258183267711,-0.0118192766098909
0.088,-0.675097626748638,1.01890468215835,-0.0171451260428644
0.0885,-1.14868064680615,1.02365174607997,-0.0473982298636912
0.089,-1.69777533123505,0.972681445446061,-0.0524614026401454
0.0895,-1.52554122707579,0.964875553629614,-0.0624848564789562
0.09,-1.99924091177722,0.984272835023949,-0.0460743446357716
0.0905,-1.22992410139142,0.98771536264893,-0.0496289791001466
0.091,-1.05215021922036,0.948673707130496,-0.0756920713067632
0.0915,-0.302211183425081,1.00319789153303,-0.0198204969948832
0.092,0.57165316305933,0.991835727757467,-0.00942757095897927
0.0925,1.28408146979292,1.08482728703588,0.0497269671180937
0.093,1.19170786789762,1.1447489108364,0.0766373810320772
0.0935,2.02635661537555,1.14600002039474,0.043541932314145
0.094,1.87592829096901,1.12622806375104,0.0788809133638157
0.0945,1.45337901632335,1.05953705515836,0.0354948473892807
0.095,0.974607628740276,1.04526242272511,-0.00281685905787275
0.0955,0.378525078908059,1.04598456490767,0.0373136548372295
0.096,-0.293922503993277,1.00716839119905,0.0212379076234697
0.0965,-0.832596075661831,1.00921445625043,-0.00900558540338727
0.097,-1.32780550070978,1.00018722715312,-0.029175492534263
0.0975,-1.44795291125621,0.939570187015339,-0.0279919807788848
0.098,-1.35413054159815,0.94209681411935,-0.0466000071759816
0.0985,-1.45676788467603,0.985576385207934,-0.104795033854944
0.099,-1.24264914669163,0.986145947569175,-0.0748003792936016
0.0995,-0.48364790286413,0.947611502846666,-0.0578792924454052
0.1,0.0458068157503541,1.00446406327649,-0.00779740286740788
0.1005,0.382279664514213,1.03714492102966,0.0528374804001196
0.101,1.42669340684479,1.0468069860447,0.0385394843896393
0.1015,1.64861066915203,1.10042784131756,0.0617733412605413
0.102,1.76723992457139,1.11904119181118,0.0699828627713306
0.1025,1.78038740455279,1.15503055032494,-0.00218887521739843
0.103,1.40316730571428,1.12193600575817,0.0485387244541428
0.1035,0.600934577265744,1.11461327748934,-0.0167165776616168
0.104,0.176951227111343,1.03078295113341,0.00578057816075191
0.1045,-0.468078751631355,1.03540775198084,-0.00434144533989961
0.105,-1.15284008826583,1.05006927928911,-0.0132127968398386
0.1055,-1.04416955936132,0.963512668417748,-0.0262574216230638
0.106,-1.92265416269126,0.99467385387458,-0.0822407792907165
0.1065,-1.82437746344593,1.01534162763911,-0.0546616550257482
0.107,-1.64192783198654,0.959727493533772,-0.0711836348971345
0.1075,-1.31249835963191,1.02892329691028,-0.046762660318961
0.108,-0.479096628870851,1.0171369523715,-0.032757054224385
0.1085,0.14867573885835,1.06303320531104,0.0209212089224609
0.109,1.21721580804655,1.08890206760951,0.0541062389250556
0.1095,1.27251946769069,1.12010347640356,0.0619862705145344
0.11,1.38119276613914,1.14359946164172,0.0641778218883133
0.1105,2.12916117460375,1.1348529632369,0.0273553873655716
0.111,1.87529727007674,1.13706637430176,0.000468570347427422
0.1115,1.12761835749245,1.15680642717301,0.0255280724515811
0.112,0.260611920169591,1.17013011899762,0.00534192529588599
0.1125,-0.111156954111734,1.04794675152616,0.012479756622946
0.113,-0.675914140970531,1.06028135127817,0.00334326552332249
0.1135,-1.11517867953456,1.05713465124206,-0.0486246237183337
0.114,-1.63027429924186,1.04761341026797,-0.0811522402173205
0.1145,-1.61502344919839,1.05808621194425,-0.0885004352059521
0.115,-1.54639240716938,1.0411403212721,-0.0901685148390221
0.1155,-1.64464529227493,1.00337716746617,-0.06375780928926
0.116,-1.06964540380058,1.10281170740641,-0.0331823982777375
0.1165,-0.40186252920051,1.14233041304077,0.0218805683086773
0.117,0.30272673239302,1.13296846419719,0.0326938081492594
0.1175,0.935241325413912,1.17123539281817,0.0604674258317643
0.118,1.46141867291191,1.18802970852849,0.0466572685259757
0.1185,0.938989989208737,1.21588680235966,0.0251571743075973
0.119,1.58173384055792,1.1970614978516,0.0495289205561856
0.1195,1.7681481068646,1.25405810788576,0.0254832108212058
0.12,0.747821778854804,1.16587499126823,0.011466196430482
0.1205,0.662587123521959,1.16809109856441,0.0362090186479292
0.121,-0.1286649009107,1.19370514677001,0.0214094657397487
0.1215,-0.83830529470089,1.14151594375303,-0.00790108622032614
0.122,-1.28333572357075,1.10046367924846,-0.0574596912617447
0.1225,-2.03131916282207,1.0885641967957,-0.0709043169701787
0.123,-1.74188693755507,1.11370689122696,-0.0917010110419434
0.1235,-1.15880187173718,1.14113831936145,-0.0667271371620982
0.124,-1.15526486686676,1.15772551235027,-0.0479239354192918
0.1245,-0.624026992324608,1.21810904064129,0.00235483701933527
0.125,-0.183542278174203,1.16973501178797,0.017038647382386
0.1255,0.626444972406057,1.22857219926854,0.0289947528949123
0.126,1.23711295641177,1.2030113149074,0.0440950309632306
0.1265,1.66474843039029,1.29821312442528,0.0208012201527584
0.127,1.62514251482547,1.31993700053348,0.0365936427467737
0.1275,1.57807392668651,1.30110352632191,0.0252860519946538
0.128,1.83208362297247,1.23808615486471,0.0382268994392546
0.1285,0.264431771372643,1.208193104704,0.0592885117948403
0.129,0.773001931830868,1.30060256983623,0.0309893759570526
0.1295,-0.343414446101658,1.18299959964572,-0.00747065888156752
0.13,-0.760937390305401,1.22583084390923,-0.0293992805214218
0.1305,-1.86797639870766,1.17643835275163,-0.0604750421903471
0.131,-1.83638793201353,1.17253343077282,-0.0850369376652807
0.1315,-1.7580998038871,1.16087579345801,-0.0920061193961266
0.132,-1.34549429119364,1.21155575889506,-0.0237417201873874
0.1325,-1.42761857303695,1.21452368365233,-0.0203744713891271
0.133,-0.309373048927778,1.21849689655298,0.0297792634795515
0.1335,-0.0879106546867087,1.27523859824825,0.0209555313953108
0.134,0.843973447128603,1.31670744526709,0.0474484744297364
0.1345,1.48623628669127,1.34039546609705,0.0410087919113551
0.135,1.71466058273243,1.3761407448693,0.0369523397703845
0.1355,1.98389859750931,1.38254647126619,0.0217299940811438
0.136,1.80449856850011,1.29149189109225,0.0432138660028226
0.1365,1.01197429980798,1.32945996866003,0.0499543338465179
0.137,0.695865126853195,1.3281378763797,0.0568270583581185
0.1375,-0.236094451601054,1.32002545466306,0.0278222790987255
0.138,-0.96182719614325,1.30052497477273,-0.0179662421979441
0.1385,-0.942672747454866,1.27441378974387,-0.0563592348042777
0.139,-1.55133705605148,1.23267044049106,-0.0665744928586795
0.1395,-1.72457309198462,1.28333169886029,-0.0821832843901182
0.14,-1.40225870615402,1.22285499332519,-0.0416375126466209
0.1405,-1.17172569631179,1.22069900339871,-0.0429243558855697
0.141,-0.737850929298325,1.30387799253441,-0.0310557452887194
0.1415,0.097863661857641,1.35165148437154,0.00470569566910874
0.142,0.658385175662003,1.38477293499491,-0.00749503255007687
0.1425,1.06648015290144,1.40138461066688,0.0257788008152898
0.143,1.27300666256554,1.43532152067592,0.049462385545518
0.1435,1.51861817318386,1.42760702906702,0.0237563929713288
0.144,1.97923781334868,1.4724947031206,0.0336823153950856
0.1445,1.04188060196775,1.45763622907035,0.0611369279050661
0.145,0.999543517760016,1.40177769203449,0.0539897737731361
0.1455,-0.0617954375646156,1.39772568773916,0.0465385396013724
0.146,0.040763243394023,1.37990714898325,-0.00271859224096982
0.1465,-0.608384778147593,1.36527052292194,-0.0366413292266955
0.147,-1.31708066864067,1.29527897150798,-0.0778844508017673
0.1475,-1.64347658057406,1.32451833891081,-0.0714519024381487
0.148,-2.32733214801635,1.3177000558386,-0.0439818168453327
0.1485,-1.40090676657548,1.32338437116394,-0.0296864659575126
0.149,-1.7176818719312,1.34942401580077,-0.024987429459145
0.1495,-1.20866394521211,1.33706983132359,-0.0127425057121723
0.15,0.0199834275745781,1.38977515024899,0.0360386843867715
0.1505,0.391503565816803,1.43471294147241,0.0136622887324578
0.151,1.27162738257473,1.41527141717032,0.0117365203903055
0.1515,1.71382164087025,1.40885608025302,0.033655848949945
0.152,1.917807909373,1.4755139054353,0.0624103411436884
0.1525,1.45013489120756,1.45892710912724,0.0916600558852062
0.153,1.4269520185765,1.45274511769398,0.062064777321613
0.1535,0.846956317836475,1.41643128583568,0.0454791040299777
0.154,0.420279387820483,1.36348223183826,0.0329983923254611
0.1545,-0.290039133537606,1.37389041016895,-0.0128755947960431
0.155,-0.777673241397357,1.36061561674133,-0.0623604584598007
0.1555,-1.47227073337995,1.32107688974462,-0.0787174808187667
0.156,-1.71096642545673,1.29500099829585,-0.0403343143839826
0.1565,-1.42192975666598,1.30018164542428,-0.0451795789118835
0.157,-1.96944470502984,1.30548502261802,-0.0323443841237927
0.1575,-1.12741545561466,1.29118884746799,-0.0417352349191588
0.158,-0.741207837988423,1.3673607841453,-0.0547354327513645
0.1585,0.117779277544528,1.42073889053661,-0.0198355022662631
0.159,0.982387356318839,1.41857979688694,0.0301962362221791
0.1595,1.51805206715578,1.42230651307245,0.0246819473384213
0.16,1.36493417121113,1.47277575156773,0.0442446020008193
0.1605,1.58054728544707,1.49202261558845,0.0687286915070346
0.161,1.57370621750472,1.46092452061771,0.0847940203941207
0.1615,1.09150159238024,1.44333960340981,0.0435647955594467
0.162,0.701553324906948,1.40863250494422,-0.0137258166181964
0.1625,0.0999827357389647,1.35395084960763,-0.0250347125976469
0.163,-0.858369979630642,1.34425643902892,-0.0253945227047497
0.1635,-1.20786016082346,1.34727463487428,-0.0352058297736083
0.164,-2.07085807458853,1.29244755640465,-0.0369537973590255
0.1645,-1.40959835889122,1.30608924906848,-0.0387249603091131
0.165,-1.77311257662978,1.28496782093393,-0.0343730504279251
0.1655,-1.60983126085753,1.31695785259488,-0.0480863240306868
0.166,-0.88169663835619,1.30168390953358,-0.0182489476886905
0.1665,-0.56999043888804,1.3108980149201,-0.0331475059437206
0.167,0.417012708728883,1.30118930655145,0.00202285984993012
0.1675,0.857604289737346,1.42096201400706,0.000591370794464325
0.168,1.97744782063296,1.42745786810247,0.048877226032909
0.1685,1.95147393068468,1.44736665620873,0.0919185690995817
0.169,1.04234428350125,1.43999982743345,0.074300775310824
0.1695,1.54258274706978,1.35575092371459,0.0709102193333259
0.17,0.647363402542795,1.38881656743581,0.0342512553835372
0.1705,0.357946406643438,1.41370587157865,-0.00553505769307458
0.171,-0.171392762997593,1.35064589253516,-0.0236958437624365
0.1715,-0.629703420166776,1.28659029131112,-0.050582152372683
0.172,-1.37415621280182,1.25078996341903,-0.03764745945195
0.1725,-1.21752883224832,1.23617535731208,-0.0534291625037313
0.173,-1.81113515419778,1.24778403312074,-0.0519678460609856
0.1735,-1.45085158657467,1.24964470487044,-0.0466096839231938
0.174,-0.993200489210738,1.2313837248667,-0.0264387423438014
0.1745,-0.602068339391073,1.2663447473311,-0.0289151584517802
0.175,0.220238196345265,1.29731086284936,-0.00631350889522715
0.1755,0.7039506322893,1.36445342515006,0.0405359586650461
0.176,0.962536188620845,1.38364865647314,0.0356799514388183
0.1765,1.07977775745949,1.37599424489878,0.0602150557095499
0.177,2.15318349848905,1.33266648614617,0.0926923462538234
0.1775,1.45765350625021,1.37000471491513,0.068451424911522
0.178,1.32899490511306,1.36786857106454,0.055086577100102
0.1785,0.955430354614536,1.31143052972197,0.0258144055670064
0.179,0.240298880121823,1.24540396320082,-6.66129346720869e-05
0.1795,-0.64656545769267,1.22758407876059,-0.0309237909028334
0.18,-1.11034347344025,1.24271620329194,-0.00594095211626441
0.1805,-1.45796993570035,1.19242961534904,-0.0386016211581342
0.181,-1.28984138815646,1.19068336328215,-0.0615320500305769
0.1815,-1.87449453226815,1.18422737080975,-0.054251484445549
0.182,-1.2298314862512,1.20414683569312,-0.0388029663711609
0.1825,-0.915390185046599,1.22645711256421,-0.0283781666761846
0.183,-0.478334260033081,1.23371866279962,-0.0402713793233576
0.1835,-0.052677034786652,1.26256882833904,0.0192968691571843
0.184,0.74203670624051,1.28106008807665,0.0310345179705448
0.1845,1.27852109611829,1.25434075666796,0.0524487375117338
0.185,1.23721973442143,1.32646902176841,0.0923811527838527
0.1855,1.73156489505699,1.32933929181971,0.0687685899565418
0.186,1.32046525296908,1.29581785955976,0.0361341817001702
0.1865,1.13076264679685,1.25661752623842,-0.0166373238768265
0.187,0.704697555913745,1.21693828407672,0.0131641804766737
0.1875,-0.226163514811658,1.1530617020833,-0.00599831475964989
0.188,-0.692491123509346,1.16691815845054,-0.0368919682872019
0.1885,-1.06599936119065,1.15440758887343,-0.044915548165629
0.189,-1.98340185810144,1.14286371549032,-0.0676965310860121
0.1895,-1.42217007878983,1.09832665508484,-0.0582899788705924
0.19,-0.995647677490767,1.08687858324511,-0.0657146403630717
0.1905,-1.05761599760225,1.16293063490508,-0.0466528689316711
0.191,-0.890025355624991,1.18130424708606,-0.0513069582243182
0.1915,-0.103818925079622,1.22578412159591,0.0097352481233817
0.192,0.15955254762727,1.15140918782063,0.00484189343752666
0.1925,1.45854449652023,1.16374339580053,0.0326925724138595
0.193,1.6556951641717,1.22329277828116,0.0667885308449174
0.1935,1.84917264866495,1.23678640415064,0.0758123046877879
0.194,1.43307850465625,1.24136292567475,0.0613924422328694
0.1945,1.49976077015206,1.19075592411149,0.0390189159041258
0.195,0.848639495339644,1.17479635754584,0.0217175455477335
0.1955,0.340178979323802,1.14019878299628,0.00945763816879723
0.196,-0.353145050754865,1.05625576675145,-0.0124946521047408
0.1965,-1.06595592906253,1.05811507745286,-0.0308836389305836
0.197,-1.52170414129287,1.05765426569221,-0.0248157644233527
0.1975,-1.65003818320808,1.02473096881148,-0.0258082518898025
0.198,-2.10088604613231,1.05475966434695,-0.0273841950789283
0.1985,-1.36747659271823,1.05088761179602,-0.0705904083640421
0.199,-1.17873323501788,1.05585551350208,-0.0814986864108932
0.1995,-0.443144749905112,1.08705140962489,-0.0604539473175387
0.2,0.0674121604291396,1.15584114638994,-0.010588302855241
0.2005,0.74129035781342,1.11246839194413,0.0168290976509584
0.201,0.777699190016822,1.22168695759208,0.0560323916550233
0.2015,1.26271613194885,1.21165082162127,0.0479272515765473
0.202,1.56207627624823,1.19790134189419,0.0661972699528231
0.2025,1.62218520563241,1.09380076987097,0.0674029888645951
0.203,1.57398622273236,1.11821659715633,0.0443460538333346
0.2035,0.735050862365271,1.0693682551483,0.0169873481259688
0.204,0.52544127687791,1.08333763644972,0.0132540272514851
0.2045,-0.297865388388507,1.01258752913359,-0.00426296324037586
0.205,-0.691231178695594,1.00108569100402,-0.0319542405486725
0.2055,-1.38258110042793,1.03525845059771,-0.0554380234433185
0.206,-1.80932700536491,0.940287205668722,-0.0690988078234116
0.2065,-2.01518491968301,0.919075432254425,-0.0695766704610981
0.207,-1.37470329645903,0.960518379056037,-0.0967177762449483
0.2075,-0.779261235986695,0.993308914874401,-0.0552455934178128
0.208,-0.489358452618372,1.04626778406092,-0.0120196603138279
0.2085,0.0745264192000276,1.05693996413619,0.0278118876034623
0.209,0.728828146385345,1.06915749741127,0.0581184257374218
0.2095,1.0147182749523,1.10778780864202,0.0925701922122028
0.21,1.46733732093558,1.07906912038707,0.0483119624549071
0.2105,1.62366796022834,1.12412968361762,0.0540755802881943
0.211,1.52420425961306,1.13697320040384,0.0101172817425354
0.2115,1.12832074965212,1.08597695168824,0.0410089754357185
0.212,0.768071072151304,1.09528060835733,0.0143847340458782
0.2125,0.027329423443734,1.01883117196472,0.0257093304256166
0.213,-0.161518115697941,1.02861290608209,0.0391925253354773
0.2135,-1.06545986628446,0.931087917833151,-0.039368727048675
0.214,-1.06003299267956,0.954077621809433,-0.0593660309889023
0.2145,-1.84729841001842,0.96134317154722,-0.0475933546450019
0.215,-1.45617191739194,0.915662531423508,-0.0556466411941628
0.2155,-1.35122553586205,0.9164589411307,-0.053776415857253
0.216,-0.653980717931784,0.965441360854672,-0.0351757154992733
0.2165,-0.0606539212922299,1.00335304530613,-0.00518250761084689
0.217,-0.131602986487595,1.08129624531284,0.01966584751047
0.2175,0.648700663320659,1.03720850430515,0.037079111631547
0.218,1.04789034310536,1.11900080266255,0.0548668692433694
0.2185,1.73840245556768,1.0908175446001,0.049087150063963
0.219,2.0052050368664,1.08002112711531,0.0639074643166845
0.2195,1.32570110387969,1.0771437059514,0.0372470671945908
0.22,1.18268467331505,1.1314639646076,0.0432217075214647
0.2205,0.550779498299965,1.02211124468372,0.018677197934423
0.221,-0.471715566666358,1.0565413994969,0.0149055824644959
0.2215,-0.703103353456806,0.98574327539802,-0.0334185088555302
0.222,-1.47121381051514,0.945677482067754,-0.0354153793872939
0.2225,-1.20457942060467,0.968278530512219,-0.0933288363990254
0.223,-1.66970914381021,0.947840409387632,-0.0780006307813178
0.2235,-1.09714027028143,0.950149281388973,-0.0529547015279139
0.224,-1.24553592127849,0.98592908511242,-0.0351791323397299
0.2245,-0.465193148318917,0.983736987003779,0.000940454472738465
0.225,-0.0156978064296041,1.09232104692142,0.0127317161720344
0.2255,0.106847401978385,1.06268247216689,-0.00415951855839756
0.226,0.892941206328503,1.11078469093336,0.0338421483347452
0.2265,1.65768739191815,1.13637983987803,0.0460818133765857
0.227,1.64552141706784,1.08709678095239,0.01680525145039
0.2275,1.30119418694387,1.15739080851248,0.0306267013893246
0.228,1.12395351442847,1.13029839917421,0.0709844273768798
0.2285,0.862885892243206,1.05732731215074,0.0414022654039296
