Time_s,Reference_um,Evaluation_um
0.0545,-0.539422624166072,-0.913604861923076
0.055,-0.740845084528654,-1.53262182699399
0.0555,-0.869055897005518,-1.40463428693954
0.056,-0.843890656651632,-1.15760142002693
0.0565,-0.690129267637837,-0.748802611161709
0.057,-0.555360084227802,-0.228055224646632
0.0575,-0.263225766281128,-0.103066074789938
0.058,-0.186353300645405,-0.0455517590372244
0.0585,0.113055745802177,0.0227840846972845
0.059,0.34502511648295,0.283146808043745
0.0595,0.632983292574795,0.707679887857577
0.06,0.961274270120575,1.55409725411375
0.0605,1.06916760929367,1.56938631162522
0.061,0.996109037935924,1.58851223117928
0.0615,0.67842841356264,1.05886423486149
0.062,0.238740448021286,0.331413147749095
0.0625,-0.264087024799979,-0.636061027243287
0.063,-0.582337637835733,-0.996338972309574
0.0635,-0.844131163187098,-1.17945404163086
0.064,-0.83596489639868,-1.06652664078675
0.0645,-0.862590141660731,-0.663244002090547
0.065,-0.751033653294417,-0.493181070359429
0.0655,-0.454288933279072,-0.294522920580037
0.066,-0.272479460218351,-0.369392574862189
0.0665,-0.0207065259212667,-0.446463637541821
0.067,0.223609156100851,-0.0280668239101798
0.0675,0.560646778051109,0.388442680222272
0.068,0.766753999718756,1.36578321810107
0.0685,0.981849587917867,1.6697566532951
0.069,1.09324137055565,1.64608367749419
0.0695,0.813454348960953,1.3508284079425
0.07,0.398965367608206,0.544815344098865
0.0705,-0.0584618727047988,-0.271525314933948
0.071,-0.430282015274062,-0.924769765429992
0.0715,-0.679164212805579,-1.03238747712878
0.072,-0.645591015862426,-1.09497946122771
0.0725,-0.718802093289044,-0.728322278258337
0.073,-0.811718452972656,-0.637767560608851
0.0735,-0.710803022654215,-0.554484542972976
0.074,-0.440351650535034,-0.684126826779233
0.0745,-0.370772678417456,-0.66401965705243
0.075,0.0279072626898769,-0.349351963614018
0.0755,0.309678936353842,0.351942012685155
0.076,0.734566814358399,1.18236733727075
0.0765,0.988041195587362,1.7345719176046
0.077,1.06505767482873,2.06458379203829
0.0775,0.928200517355976,1.70084647593167
0.078,0.612967666919891,0.818139945389012
0.0785,0.292794929197771,0.0641948150911386
0.079,-0.11988468740105,-0.685367943664667
0.0795,-0.361346044435953,-0.838640927136701
0.08,-0.600621098130392,-0.711066223231088
0.0805,-0.702467504213507,-0.596484212427426
0.081,-0.843521932428793,-0.498642356015801
0.0815,-0.773758662512584,-0.783060984278504
0.082,-0.681653513746972,-0.754768164533707
0.0825,-0.548811882225596,-0.83610187427456
0.083,-0.320704812671844,-0.669145468630493
0.0835,0.153593029638738,0.0331245090547988
0.084,0.573464787022663,0.864238113255441
0.0845,0.949926375495948,1.603111023399
0.085,1.01510258440302,1.8177683338185
0.0855,0.926347153930301,1.64656657609608
0.086,0.76605776183079,1.10829555959937
0.0865,0.334102126629136,0.489626265746652
0.087,-0.0161312213634189,-0.244863415702651
0.0875,-0.211396086334211,-0.533041247536476
0.088,-0.361477701791788,-0.41668619085988
0.0885,-0.586850773798457,-0.476104859713205
0.089,-0.695361133974142,-0.373353914973782
0.0895,-0.824975517945871,-0.757714146421613
0.09,-0.86369835631947,-1.09673154498257
0.0905,-0.701619805663976,-1.05449244857981
0.091,-0.515437033589414,-0.751522757043728
0.0915,-0.0611413792730797,-0.360828588785677
0.092,0.323364891378161,0.543025939176745
0.0925,0.716871282483958,1.39034530298292
0.093,1.04578964199433,1.83613528944698
0.0935,1.05761821157163,1.67902913355376
0.094,0.774646606956505,1.13704263010477
0.0945,0.511362843990029,0.312354942191988
0.095,0.282379791837706,0.208127945167811
0.0955,-0.0504208603475961,-0.284151296577351
0.096,-0.306554146770395,-0.266362022567122
0.0965,-0.382155242029218,-0.0957363644446133
0.097,-0.613819952047395,-0.14415145187912
0.0975,-0.845829590800965,-0.62140812997719
0.098,-0.852811719150527,-1.17373643343672
0.0985,-0.892297278592465,-1.32309856065423
0.099,-0.675643621313175,-1.15147217189224
0.0995,-0.194118481704937,-0.60983920139116
0.1,0.162913067074458,0.338381264843065
0.1005,0.583533579518499,1.0285070318515
0.101,0.937914137127094,1.62445071520124
0.1015,0.873533242665407,1.62648548315193
0.102,0.861201382217814,1.21676530715754
0.1025,0.66030061531022,0.786077302213561
0.103,0.419350505759279,0.16477030666794
0.1035,0.261880222742788,0.184578640249957
0.104,-0.147213941654479,0.0211712254517835
0.1045,-0.168495835969989,0.10555283795627
0.105,-0.457206802670626,-0.0963917965975541
0.1055,-0.725068186221646,-0.703216070066676
0.106,-0.90605580629355,-1.15874390668925
0.1065,-0.865344354414157,-1.44858608175066
0.107,-0.826127042485078,-1.35866749120122
0.1075,-0.39131095765524,-0.781525040012428
0.108,-0.163698522820206,-0.0134462531990244
0.1085,0.353594629408904,0.764672042348924
0.109,0.795858615657096,1.55070083750439
0.1095,0.890735718610369,1.26100230212185
0.11,0.772255599642084,1.21656801648479
0.1105,0.750247823165061,0.738704155929632
0.111,0.682596223728767,0.471344301242119
0.1115,0.377876325342179,0.357593171697723
0.112,0.225471941646007,0.304528981268009
0.1125,0.00625845591312147,0.429638655347977
0.113,-0.346345946410771,-0.0173552761047422
0.1135,-0.643728335941079,-0.484053389943124
0.114,-0.859996537931534,-1.04526178615039
0.1145,-1.03039810036727,-1.55045212755768
0.115,-0.899880076755292,-1.5776037996916
0.1155,-0.700381598883018,-1.09288672166629
0.116,-0.301442423690167,-0.282799457672711
0.1165,0.163495206731372,0.522580692960142
0.117,0.562423851130808,1.054935378467
0.1175,0.726483579241436,1.35293186476088
0.118,0.756337297103911,1.05436399993932
0.1185,0.844565237804097,0.792746766269875
0.119,0.68172716663578,0.814559451965404
0.1195,0.558858227573345,0.594947640092012
0.12,0.514300443435993,0.623318421542023
0.1205,0.158039222800438,0.72570093636538
0.121,-0.0661870549105166,0.435976812779795
0.1215,-0.513975407995328,-0.260593992439482
0.122,-0.735126211209161,-0.979276237070771
0.1225,-1.0125685832881,-1.48243502661235
0.123,-0.994010739546326,-1.74683764910716
0.1235,-0.866052275707185,-1.28430777732866
0.124,-0.459044318401324,-0.361044766775258
0.1245,-0.0867731589259216,0.223672692295328
0.125,0.276055429313242,0.85750682521543
0.1255,0.535571251149139,1.15318994464713
0.126,0.725599478018745,0.984459076417575
0.1265,0.69783931096674,0.719760626368988
0.127,0.768300408592863,0.776708159000853
0.1275,0.613151058527687,0.660143858396599
0.128,0.56155083712705,0.947356210985493
0.1285,0.465547262339457,0.972268847497796
0.129,0.137318622347961,0.858180363607463
0.1295,-0.282626761994081,-0.0381065219907651
0.13,-0.581154204278439,-0.62130842495097
0.1305,-1.09801815838574,-1.66661193018001
0.131,-0.994500431669629,-1.76168552270371
0.1315,-0.995107439443979,-1.6544625620522
0.132,-0.624247748985283,-0.812017414770484
0.1325,-0.284269824323083,0.0204667021216872
0.133,0.0661892890655256,0.591279826381452
0.1335,0.411232755482642,0.904985419492442
0.134,0.502658537215776,0.885088916703505
0.1345,0.657271607175094,0.69204257316217
0.135,0.797972648113343,0.744239731852753
0.1355,0.819070501621831,0.914293449989301
0.136,0.882059656679945,1.11669653092916
0.1365,0.546266977618284,1.316205044289
0.137,0.341760641496466,0.970861384251466
0.1375,0.112987720252303,0.166721699950333
0.138,-0.531547234094356,-0.518638894872314
0.1385,-0.794982864514302,-1.37745912397881
0.139,-1.00359811234857,-1.56343086207246
0.1395,-0.91411604755902,-1.42438700440275
0.14,-0.740942775067803,-0.793877287808097
0.1405,-0.583899938933888,-0.310157710426595
0.141,-0.0364643774943585,0.271294215598548
0.1415,0.0870696119175268,0.523214905010663
0.142,0.355706372618394,0.554297978606324
0.1425,0.491176054725535,0.463260547715591
0.143,0.655702260332006,0.594576334155811
0.1435,0.81789645556807,0.803384288858866
0.144,0.911962038027397,1.35698887565468
0.1445,0.818673907588518,1.38436361586314
0.145,0.550844859904007,1.28778513880092
0.1455,0.0795123455185044,0.608029285576409
0.146,-0.321246299480167,-0.33437564569382
0.1465,-0.597671298110056,-0.970716200708703
0.147,-0.987910801815795,-1.70451737500892
0.1475,-0.990726112249848,-1.48795192463557
0.148,-0.855741741634909,-1.03174774265209
0.1485,-0.622624053209497,-0.377378787069915
0.149,-0.376799062144557,-0.0830668227002428
0.1495,-0.0605818545927884,0.264281255605189
0.15,0.092304997026506,0.237130248154284
0.1505,0.286790346054243,0.359879729644115
0.151,0.586417102644787,0.481074340215108
0.1515,0.661643639301948,0.792320501420121
0.152,0.943629064070997,1.24403936787766
0.1525,0.867493023672411,1.56232925503124
0.153,0.802099627855243,1.5911366845019
0.1535,0.322583678118335,1.03802814713724
0.154,0.0140389749580455,-0.174136327277666
0.1545,-0.599623198851337,-0.625336335777969
0.155,-0.758040670669732,-1.31573875885569
0.1555,-0.899828930599888,-1.41558864167646
0.156,-0.953783491241288,-1.229137109312
0.1565,-0.675235482206073,-0.560226652146848
0.157,-0.437262234072532,-0.320855611478558
0.1575,-0.330333170068615,-0.127161747755582
0.158,-0.00635625052432472,-0.0983407857020512
0.1585,0.115998436612448,-0.0141636877156259
0.159,0.434555821214041,0.20406006455799
0.1595,0.646294544053881,0.804904148806306
0.16,0.872948476868806,1.50805102823142
0.1605,0.978603853225091,1.72398462945213
0.161,0.88458675403569,1.8167593181561
0.1615,0.636163978490075,1.1868705366635
0.162,0.23050704036288,0.372470888839884
0.1625,-0.250617939888425,-0.416445582465991
0.163,-0.658013900472235,-1.03066978548865
0.1635,-0.808424202506928,-1.00167957705309
0.164,-0.849604862209006,-1.05413949267678
0.1645,-0.733023998951781,-0.397349842547215
0.165,-0.682469084722867,-0.458235457545011
0.1655,-0.508795471154347,-0.247973269641641
0.166,-0.26473400764246,-0.399246358358495
0.1665,-0.0660558460170036,-0.354731282928965
0.167,0.165697996176886,0.0312753425225006
0.1675,0.486152220357955,0.531227985515725
0.168,0.881511405556525,1.35637132528645
0.1685,1.01646974492683,1.83929361100445
0.169,1.08106259409535,1.78343005615945
0.1695,0.752266171075412,1.2789933512226
0.17,0.382674670902805,0.552991918088322
0.1705,-0.020286778289298,-0.24519800020768
0.171,-0.252734595870936,-0.816643041161588
0.1715,-0.60944200089929,-1.12343435440929
0.172,-0.822516390823355,-0.82958955410457
0.1725,-0.682692165123134,-0.653369221967346
0.173,-0.670869389443282,-0.465300789852045
0.1735,-0.593254764440221,-0.700580239078882
0.174,-0.526665293569688,-0.711753305460256
0.1745,-0.355510864704794,-0.623125748796433
0.175,0.122944866043596,-0.366078542554774
0.1755,0.28585832502784,0.29533134543774
0.176,0.807450244555103,1.05471128455831
0.1765,0.973007192208371,1.65327305170394
0.177,1.11323994106329,1.95251820669818
0.1775,0.953801905733347,1.54475701401271
0.178,0.525664998820208,0.976686398648906
0.1785,0.187650196938894,0.00526725912990178
0.179,-0.150699918674785,-0.346548646045914
0.1795,-0.379400572953222,-0.589230976090798
0.18,-0.645987171272465,-0.622047083106044
0.1805,-0.671774607716174,-0.57970120641718
0.181,-0.721944067388273,-0.487810104982367
0.1815,-0.811270425746755,-0.501403853163609
0.182,-0.623321904177106,-0.863038613688155
0.1825,-0.472298681364712,-0.808113561348646
0.183,-0.222715822020316,-0.634676565611597
0.1835,0.171557953528141,0.100200952507745
0.184,0.603692678227065,0.954796547116476
0.1845,0.818803408628291,1.60693626972963
0.185,1.04216130120264,1.8490747482479
0.1855,1.01517318126864,1.78768554991984
0.186,0.697043086362829,1.14646198740482
0.1865,0.420717092028285,0.416189766157094
0.187,0.105597881636043,-0.20371844518526
0.1875,-0.231622499892648,-0.29888133378016
0.188,-0.357826048047476,-0.434232699610549
0.1885,-0.711708669710021,-0.439827870078585
0.189,-0.763380870049847,-0.281052720955265
0.1895,-0.700257492518046,-0.567986701298197
0.19,-0.884346421757012,-1.09141318438789
0.1905,-0.743103972682557,-1.0971055022244
0.191,-0.460386314802853,-0.778383886260925
0.1915,-0.0575971326058897,-0.168348441970521
0.192,0.400837648771475,0.702585399724198
0.1925,0.674838096410829,1.43204765997161
0.193,0.945359885234612,1.81252744058849
0.1935,0.942088661778964,1.61557246861016
0.194,0.852802919897918,1.35801704693893
0.1945,0.460566206134211,0.647246535963668
0.195,0.259105858217969,0.101301359306816
0.1955,0.0193647913490646,-0.118424279698167
0.196,-0.216689641390916,-0.207790146205662
0.1965,-0.386684073562351,-0.207548182732184
0.197,-0.641890835089417,-0.352670158904862
0.1975,-0.708069117469385,-0.51018863831698
0.198,-0.926816907122585,-1.17963769279556
0.1985,-0.729841499384345,-1.32159434581024
0.199,-0.54641546597159,-1.22465459386255
0.1995,-0.408377218132956,-0.576090087376806
0.2,0.146818223324775,0.322745732809429
0.2005,0.57174570686839,1.27019418293752
0.201,0.74250179201811,1.74263788818542
0.2015,0.964129819426466,1.73948288935726
0.202,0.871168238088503,1.40433441649703
0.2025,0.76647892006571,0.737182366946888
0.203,0.433740835794158,0.243615391863486
0.2035,0.272686574484822,0.243808237707932
0.204,-0.00660280337995727,0.24613803506239
0.2045,-0.170299954969534,0.161911242952036
0.205,-0.35064252822095,-0.113778921701437
0.2055,-0.663270548187263,-0.726893896885888
0.206,-0.949955163634416,-1.18876360058309
0.2065,-0.924663925374446,-1.29763265191236
0.207,-0.813789731502702,-1.40606416043765
0.2075,-0.57891353972346,-0.613337794497181
0.208,-0.0187538283987985,-0.0803154935346086
0.2085,0.473192475923572,0.892929998860122
0.209,0.715857467210708,1.57453760595035
0.2095,0.879670947759723,1.64493905241522
0.21,0.83530720159293,1.20472318864578
0.2105,0.739369888782081,0.898603412228966
0.211,0.663910454595584,0.629023175378529
0.2115,0.425786615988617,0.526333412541915
0.212,0.188502045369061,0.358767392835884
0.2125,-0.0333919310657713,0.508807252108578
0.213,-0.194650882207181,0.211578446584978
0.2135,-0.682535456997894,-0.165678837686319
0.214,-1.00460959219179,-1.07922031004731
0.2145,-0.967030270213589,-1.38432839614691
0.215,-0.975300022986989,-1.58982040010156
0.2155,-0.57294775159269,-0.949433656803052
0.216,-0.347412236444665,-0.136801812880363
0.2165,0.0947853705678169,0.765715980108638
0.217,0.56697702210491,1.06425777670617
0.2175,0.790777864899009,1.41835949828735
0.218,0.830302828188744,1.11432051489945
0.2185,0.77882215472027,0.990248703933004
0.219,0.680729381202656,0.509351438473801
0.2195,0.672402887845599,0.576296976937517
0.22,0.383071013610285,0.809766277340612
0.2205,0.225727774120125,0.80115274157542
0.221,-0.12971785511122,0.509055682225143
0.2215,-0.524596524938792,-0.0360296054279667
0.222,-0.753460130382811,-0.901770749790597
0.2225,-0.95372052211213,-1.52383994753291
0.223,-0.971359811995046,-1.66404586629503
0.2235,-0.83413714909066,-1.37332507336145
0.224,-0.608605132555116,-0.429751407886136
0.2245,-0.0381124882533399,0.27574350078288
0.225,0.310086925359676,0.959982979706834
0.2255,0.488882235993431,1.02805018049419
0.226,0.729451530093399,0.965567265121183
0.2265,0.75690168207373,0.89317956949387
0.227,0.808533918591718,0.729527053904665
0.2275,0.74755343892933,0.938860515549992
0.228,0.674966684559183,1.08899674244314
0.2285,0.528156073303597,1.11138046372365
0.229,0.175873308264269,0.698316899176296
0.2295,-0.346094186476788,0.101588483174914
0.23,-0.587059095855287,-0.674386522757285
0.2305,-0.897910828187499,-1.3176470008498
0.231,-1.02979909682578,-1.67426059370642
0.2315,-0.997907042396786,-1.28382421489536
0.232,-0.574902504813054,-0.743422527619362
0.2325,-0.210428057306791,0.0269678419663423
0.233,0.0714814754739505,0.670621996139686
0.2335,0.350051590459138,0.931421137799282
0.234,0.494572964549102,0.871090228601102
0.2345,0.651818323801934,0.727455986098123
0.235,0.84735396572845,0.597115166855341
0.2355,0.795511104225179,0.973488685449448
0.236,0.734503060492618,1.11026985089311
0.2365,0.507455731332935,1.23153800606839
0.237,0.418036258765684,1.24271998437073
0.2375,-0.0433870441290265,0.390265947873366
0.238,-0.514340710187428,-0.482105825578308
0.2385,-0.950627927333179,-1.2217203935805
0.239,-0.992976128177074,-1.6542548343166
0.2395,-0.979277211143184,-1.35460554924201
0.24,-0.755012401873339,-0.788209679269107
0.2405,-0.481263182527493,-0.320079746612482
0.241,-0.205911006118716,0.352542352537432
0.2415,0.194533530243031,0.653075196546449
0.242,0.453243406199927,0.549263951641272
0.2425,0.49989763061155,0.492253405493172
0.243,0.729248159505082,0.648949738047005
0.2435,0.819925285650365,0.934095066236471
0.244,0.825135668407833,1.45471106515196
0.2445,0.74443473512979,1.52559205814607
0.245,0.562240497593106,1.42933280221928
0.2455,0.21708308905439,0.782866986192827
0.246,-0.288989177005315,-0.123984452709968
0.2465,-0.665043372300235,-1.15180188802533
0.247,-0.930291584595856,-1.38900488343973
0.2475,-0.919771020984201,-1.40669134902612
0.248,-0.667082353350213,-0.780046051834312
0.2485,-0.690279981316393,-0.320547362897374
0.249,-0.381012844713291,0.265822093050004
0.2495,-0.13099207218609,0.16791150700377
0.25,0.0643244425050452,0.379593961014747
0.2505,0.24088936965918,0.344978851974255
0.251,0.592005187024819,0.53266741026766
0.2515,0.892773256569259,0.943195249477067
0.252,0.877008641512296,1.49781094713014
0.2525,0.928269279200614,1.57633420468292
0.253,0.815018929125383,1.78225395457355
0.2535,0.371596080189768,0.82250244181136
0.254,-0.127073342025838,0.128352006312277
0.2545,-0.520535522654685,-0.801236319653268
0.255,-0.72579080978301,-1.18930792673213
0.2555,-0.812505015186335,-1.27181431865746
0.256,-0.912313183068924,-0.895797444076142
0.2565,-0.777113566855341,-0.617112377489921
0.257,-0.397862532942895,-0.190217609558024
0.2575,-0.308186651931562,-0.0992828834680434
0.258,-0.0100751883652452,-0.035805013731939
0.2585,0.118406016272838,0.118642110631231
0.259,0.346286569864217,0.491031508966248
0.2595,0.715536954114473,0.895952107104922
0.26,0.942699060173896,1.38237516946271
0.2605,0.917195423368746,1.82513006137011
0.261,0.912350345605066,1.76556599817538
0.2615,0.570602595551625,1.30683400538621
0.262,0.322083778354456,0.448474757974488
0.2625,-0.293266803451611,-0.583169686756253
0.263,-0.6379602512694,-1.02117452089559
0.2635,-0.87033790110842,-1.02088101222016
0.264,-0.891091905922001,-1.07214476484417
0.2645,-0.748529873179706,-0.440011660420229
0.265,-0.770902124212869,-0.300384526736821
0.2655,-0.415338123355237,-0.16190768335883
0.266,-0.310218640482787,-0.165889403915551
0.2665,-0.0827972881117067,-0.252459740749675
0.267,0.244018469120818,0.0589191459569446
0.2675,0.520562168677673,0.595619218289975
0.268,0.890085554951884,1.35682657703524
0.2685,1.07546752581421,1.91828335176436
0.269,0.975639484095707,1.86686961015419
0.2695,0.872984256986642,1.47660728258754
0.27,0.369441022070249,0.643114481464762
0.2705,0.0514863757328503,-0.26935882011327
0.271,-0.376351912326219,-0.823255231436941
0.2715,-0.652797125511987,-0.837772179891331
0.272,-0.771945948086568,-0.804154402328921
0.2725,-0.802856076754902,-0.456714146775114
0.273,-0.679351252918739,-0.497347004398537
0.2735,-0.612624205684773,-0.440024842763786
0.274,-0.615941056607854,-0.680268289582224
0.2745,-0.231913981744637,-0.536678595501938
0.275,0.0289847333144641,-0.232102082202479
0.2755,0.282520018775691,0.347877805033122
0.276,0.801377800819456,1.28648570234156
0.2765,0.944000715621118,1.9646830234491
0.277,0.999036913998207,1.9927819045576
0.2775,0.961064056534554,1.7903482600253
0.278,0.591235393010924,1.0211689955145
0.2785,0.248041081879677,0.0809291464538981
0.279,-0.106684326587558,-0.531117267776174
0.2795,-0.495617290504851,-0.613710479810581
0.28,-0.539725717125521,-0.717328589835774
0.2805,-0.64841782180194,-0.489208601676858
0.281,-0.758290750549515,-0.485762145538522
0.2815,-0.767476021408572,-0.555504862901502
0.282,-0.704993991656185,-0.734149407267657
0.2825,-0.653828632499518,-0.813023501379753
0.283,-0.254502562844703,-0.504973012395123
0.2835,0.0773021594201733,0.117821900417552
0.284,0.553254396138234,1.16640390188308
0.2845,0.854969325087981,1.66530294177951
0.285,0.954206446234368,2.0920726597069
0.2855,1.0096174522809,1.78964693499721
0.286,0.816019020551387,1.21060517035456
0.2865,0.427400880007706,0.3631382321627
0.287,0.0849644918166394,-0.130784805265969
0.2875,-0.179103665309376,-0.471668900796099
0.288,-0.523528700313815,-0.267464859678925
0.2885,-0.576823026234087,-0.0924701696809387
0.289,-0.708859214166217,-0.297942726986286
0.2895,-0.801152044461819,-0.589508356101469
0.29,-0.870147648999352,-0.784082554728069
0.2905,-0.656554950027907,-0.890560870418267
0.291,-0.453291700606494,-0.918656048006257
0.2915,-0.138667051730578,-0.0196500084602645
0.292,0.27134791913529,0.848978802213937
0.2925,0.720593225349052,1.55851863902255
0.293,1.02220877826869,1.9957218933768
0.2935,1.07438283244426,1.78731936426191
0.294,0.755167530307719,1.34027598956681
0.2945,0.529000988257218,0.693126516494257
0.295,0.15876692601722,-0.0527691023715269
0.2955,-0.0576250211585151,-0.112473300265312
0.296,-0.193329150013239,0.0150351054673118
0.2965,-0.473777054195093,-0.0374712352548028
0.297,-0.612859773422732,-0.251327830251419
0.2975,-0.705742922971481,-0.537980476092104
0.298,-0.872751884367409,-1.04541286002489
0.2985,-0.748754978939986,-1.26268303402618
0.299,-0.728761421386573,-1.2194871143873
0.2995,-0.303961961200847,-0.42737884033128
0.3,0.13212636646394,0.326062384221413
0.3005,0.626283804902172,1.34422181423905
0.301,0.811572178287325,1.77103892978938
0.3015,0.984444785164478,1.79355211892693
0.302,0.872669153991656,1.33383318423968
0.3025,0.552698780048551,0.804363716516145
0.303,0.346047991596267,0.516561840649737
0.3035,0.25897114924562,0.380738127772945
0.304,-0.00537144883434169,0.195006232865127
0.3045,-0.287030176862347,0.344165520506554
0.305,-0.433703776270021,0.0908433381500275
0.3055,-0.758799188260103,-0.306090380692587
0.306,-0.884661205051285,-1.15210853384508
0.3065,-0.902219591470595,-1.44817126947392
0.307,-0.806558820987653,-1.191158679872
0.3075,-0.494780158101558,-0.659287433286443
0.308,-0.137391319001989,0.109811276306198
0.3085,0.258502226008046,1.02561121899278
0.309,0.734948676750203,1.56843251627999
0.3095,0.849776769320876,1.57494521079009
0.31,0.850208438003905,1.38199021201135
0.3105,0.769693581996416,1.00612348912316
0.311,0.598607733989206,0.613378310497878
0.3115,0.440228672704721,0.453551227003736
0.312,0.220382069182682,0.768548044589953
0.3125,-0.015099790619943,0.597602596314868
0.313,-0.322929642238685,0.300786593299649
0.3135,-0.639726262292921,-0.34862384145148
0.314,-0.881324709324979,-1.03287546626862
0.3145,-1.01553567015958,-1.59393615786251
0.315,-1.01427559824177,-1.44515346347942
0.3155,-0.747030318169925,-0.864998293078839
0.316,-0.327839030225533,-0.0385976502436495
0.3165,0.00254877190784816,0.709672900359311
0.317,0.396533079876938,1.36458880934197
0.3175,0.755862189434225,1.63213004899192
0.318,0.690963224815856,1.49041336058907
0.3185,0.699997784124337,0.803921372763143
0.319,0.687993805695789,0.801430087248745
0.3195,0.512282981058665,0.843212908197585
0.32,0.347326048005136,0.833700964122293
0.3205,0.108384140684829,0.810308193774114
0.321,-0.0210656929537155,0.713650231404515
0.3215,-0.41357729956169,0.0799949120249576
0.322,-0.790886957814581,-0.830507964388824
0.3225,-1.06155913218187,-1.48156692936374
